dataset,category,synthetic,kernel,N,gpu,timing_regime,launch_id,is_primary,profiled_kernel,duration_us,tc_pipe_pct,achieved_occupancy_pct,dram_throughput_pct,sm_throughput_pct,mem_workload_pct,dram_bytes,cuda_core_flops,cuda_core_achieved_gflops,cuda_core_pct_fp32_peak,cuda_core_ai_flop_per_byte,hmma_insts,flop_rate_scope,stall_barrier,stall_branch_resolving,stall_dispatch_stall,stall_drain,stall_imc_miss,stall_lg_throttle,stall_long_scoreboard,stall_math_pipe_throttle,stall_membar,stall_mio_throttle,stall_misc,stall_no_instruction,stall_not_selected,stall_selected,stall_short_scoreboard,stall_sleeping,stall_tex_throttle,stall_wait
synth_dense_small_d70,Dense Small,True,RODE_ENHANCED,512,0,warm execute-only; plan built before NVTX range,1,True,"<unnamed>::rode_short_vec4_kernel(const int *, const float *, const float *, float *, const int *, const int *, const int *, int, int)",922.048,0.0,94.337005,90.112816,15.024646,90.112816,753477632.0,655360000.0,710.7656000555286,1.997654862438248,0.8697802989326164,0,CUDA-core counters; HMMA reported separately,0.0,0.015481,0.118808,0.01078,0.024307,0.029554,105.59515,0.078094,0.0,0.001677,6.5e-05,0.0234,0.115045,0.999985,0.029148,0.0,0.0,0.956349
synth_dense_small_d70,Dense Small,True,RODE_ENHANCED,512,0,warm execute-only; plan built before NVTX range,2,False,"<unnamed>::rode_residual_vec4_kernel(const int *, const float *, const float *, float *, const int *, const int *, const int *, int, int)",80.896,0.0,91.787666,62.922765,23.616995,96.827399,46046336.0,66560000.0,822.7848101265823,2.312492439928562,1.445500462838129,0,CUDA-core counters; HMMA reported separately,0.0,0.043066,0.22239,0.150917,0.135276,0.111644,48.482655,0.21055,0.0,0.015273,0.005626,0.049213,0.330828,1.000019,0.182552,0.0,0.0,1.584067
