dataset,category,synthetic,kernel,N,gpu,timing_regime,launch_id,is_primary,profiled_kernel,duration_us,tc_pipe_pct,achieved_occupancy_pct,dram_throughput_pct,sm_throughput_pct,mem_workload_pct,dram_bytes,cuda_core_flops,cuda_core_achieved_gflops,cuda_core_pct_fp32_peak,cuda_core_ai_flop_per_byte,hmma_insts,flop_rate_scope,stall_barrier,stall_branch_resolving,stall_dispatch_stall,stall_drain,stall_imc_miss,stall_lg_throttle,stall_long_scoreboard,stall_math_pipe_throttle,stall_membar,stall_mio_throttle,stall_misc,stall_no_instruction,stall_not_selected,stall_selected,stall_short_scoreboard,stall_sleeping,stall_tex_throttle,stall_wait
roadNet-TX,Sparse Uniform,False,COMMUNITY_TC,128,0,warm execute-only; plan built before NVTX range,1,False,"<unnamed>::ra_community_tc_kernel(const int *, const int *, const int *, const int *, const unsigned short *, const float *, const int *, float *, int, int, int, int)",104.992,0.01149,68.616622,0.55913,14.718806,11.767221,532608.0,0.0,0.0,0.0,0.0,336,CUDA-core counters; HMMA reported separately,0.003532,0.848462,0.225368,0.2025,0.276332,0.001132,42.090824,0.040998,0.0,0.000223,0.019874,0.732741,0.163579,0.999976,2.44474,0.0,0.0,4.907193
roadNet-TX,Sparse Uniform,False,COMMUNITY_TC,128,0,warm execute-only; plan built before NVTX range,2,True,"<unnamed>::ra_community_tc_fp32_kernel_vec4(const int *, const int *, const int *, const float *, const float *, const int *, float *, int, int, int)",1841.952,0.0,87.274344,91.996659,20.63098,91.996659,1539446016.0,983763968.0,534.0877330136724,1.5010897498978988,0.6390376523602631,0,CUDA-core counters; HMMA reported separately,0.0,0.232258,0.146978,0.136331,0.007177,0.008421,46.195757,0.180579,0.0,0.001597,3e-06,0.067426,0.282969,0.999998,0.20271,0.0,0.0,2.067637
