dataset,category,synthetic,kernel,N,gpu,timing_regime,launch_id,is_primary,profiled_kernel,duration_us,tc_pipe_pct,achieved_occupancy_pct,dram_throughput_pct,sm_throughput_pct,mem_workload_pct,dram_bytes,cuda_core_flops,cuda_core_achieved_gflops,cuda_core_pct_fp32_peak,cuda_core_ai_flop_per_byte,hmma_insts,flop_rate_scope,stall_barrier,stall_branch_resolving,stall_dispatch_stall,stall_drain,stall_imc_miss,stall_lg_throttle,stall_long_scoreboard,stall_math_pipe_throttle,stall_membar,stall_mio_throttle,stall_misc,stall_no_instruction,stall_not_selected,stall_selected,stall_short_scoreboard,stall_sleeping,stall_tex_throttle,stall_wait
roadNet-CA,Sparse Uniform,False,COMMUNITY_TC,128,0,warm execute-only; plan built before NVTX range,1,False,"<unnamed>::ra_community_tc_kernel(const int *, const int *, const int *, const int *, const unsigned short *, const float *, const int *, float *, int, int, int, int)",153.024,0.010411,68.506787,0.524574,14.230195,11.382574,730000.0,0.0,0.0,0.0,0.0,432,CUDA-core counters; HMMA reported separately,0.003293,0.851894,0.225408,0.200948,0.203512,0.000861,42.184759,0.039277,0.0,0.000143,0.01966,0.723813,0.161962,1.00001,2.445873,0.0,0.0,4.912923
roadNet-CA,Sparse Uniform,False,COMMUNITY_TC,128,0,warm execute-only; plan built before NVTX range,2,True,"<unnamed>::ra_community_tc_fp32_kernel_vec4(const int *, const int *, const int *, const float *, const float *, const int *, float *, int, int, int)",2676.032,0.0,87.047435,92.318199,20.309672,92.318199,2244559000.0,1416347648.0,529.2715662592973,1.4875535870132022,0.6310137750890041,0,CUDA-core counters; HMMA reported separately,0.0,0.229596,0.145254,0.136029,0.004758,0.00918,47.361947,0.177664,0.0,0.001614,2e-06,0.065993,0.275292,1.0,0.200786,0.0,0.0,2.060717
