dataset,category,synthetic,kernel,N,gpu,timing_regime,launch_id,is_primary,profiled_kernel,duration_us,tc_pipe_pct,achieved_occupancy_pct,dram_throughput_pct,sm_throughput_pct,mem_workload_pct,dram_bytes,cuda_core_flops,cuda_core_achieved_gflops,cuda_core_pct_fp32_peak,cuda_core_ai_flop_per_byte,hmma_insts,flop_rate_scope,stall_barrier,stall_branch_resolving,stall_dispatch_stall,stall_drain,stall_imc_miss,stall_lg_throttle,stall_long_scoreboard,stall_math_pipe_throttle,stall_membar,stall_mio_throttle,stall_misc,stall_no_instruction,stall_not_selected,stall_selected,stall_short_scoreboard,stall_sleeping,stall_tex_throttle,stall_wait
roadNet-CA,Sparse Uniform,False,ZERO_OVERHEAD_CSR,512,1,warm execute-only; plan built before NVTX range,2,True,"void <unnamed>::zo_tiny_vec4_kernel<(int)8>(const int *, const int *, const float *, const float *, float *, const int *, int, int)",17420.896,0.0,92.025096,93.783161,8.422395,93.783161,14877289000.0,5592263680.0,321.00895843704023,0.9022174211271508,0.3758926562494014,0,CUDA-core counters; HMMA reported separately,0.0,0.30062,0.09762,0.108019,0.001583,2.209663,124.506346,0.106992,0.0,0.418473,2e-06,0.055013,0.124275,1.000001,0.517504,0.0,0.0,1.912648
roadNet-CA,Sparse Uniform,False,ZERO_OVERHEAD_CSR,512,1,warm execute-only; plan built before NVTX range,3,False,"<unnamed>::zo_short_vec4_kernel(const int *, const int *, const float *, const float *, float *, const int *, int, int)",207.35999999999999,0.0,84.695102,90.852424,8.426373,90.852424,171657000.0,73747456.0,355.6493827160494,0.9995766799214428,0.42962102331975976,0,CUDA-core counters; HMMA reported separately,0.0,0.168639,0.109077,0.028896,0.14707,0.00299,118.785636,0.094552,0.0,0.000571,0.000196,0.054558,0.13174,0.999982,0.039046,0.0,0.0,1.662557
