dataset,category,synthetic,kernel,N,gpu,timing_regime,launch_id,is_primary,profiled_kernel,duration_us,tc_pipe_pct,achieved_occupancy_pct,dram_throughput_pct,sm_throughput_pct,mem_workload_pct,dram_bytes,cuda_core_flops,cuda_core_achieved_gflops,cuda_core_pct_fp32_peak,cuda_core_ai_flop_per_byte,hmma_insts,flop_rate_scope,stall_barrier,stall_branch_resolving,stall_dispatch_stall,stall_drain,stall_imc_miss,stall_lg_throttle,stall_long_scoreboard,stall_math_pipe_throttle,stall_membar,stall_mio_throttle,stall_misc,stall_no_instruction,stall_not_selected,stall_selected,stall_short_scoreboard,stall_sleeping,stall_tex_throttle,stall_wait
com-DBLP,Community,False,TC_DIRECT,512,1,warm execute-only; plan built before NVTX range,1,False,"<unnamed>::ra_tc_direct_kernel(const int *, const int *, const int *, const int *, const unsigned short *, const float *, const int *, float *, int, int, int, int)",287.136,2.066317,60.691583,6.309263,5.483588,6.309263,16406640.000000002,0.0,0.0,0.0,0.0,42176,CUDA-core counters; HMMA reported separately,1.348742,0.483438,0.262447,0.091481,0.329357,0.001888,22.027663,0.630485,0.0,0.056573,0.007462,0.392385,0.708173,1.000012,1.588955,0.0,0.0,3.297789
com-DBLP,Community,False,TC_DIRECT,512,1,warm execute-only; plan built before NVTX range,2,True,"<unnamed>::ra_tc_direct_fp32_kernel_vec4(const int *, const int *, const int *, const float *, const float *, const int *, float *, int, int, int)",4926.336,0.0,85.578043,92.128875,10.263679,92.128875,4137313176.0,2129670144.0,432.3030633720477,1.2150170415178405,0.5147471446817059,0,CUDA-core counters; HMMA reported separately,0.0,0.160594,0.107293,0.090556,0.005534,0.148303,107.252709,0.07293,0.0,0.009955,1.7e-05,0.040584,0.093504,1.0,0.059274,0.0,0.0,1.766193
