dataset,category,synthetic,kernel,N,gpu,timing_regime,launch_id,is_primary,profiled_kernel,duration_us,tc_pipe_pct,achieved_occupancy_pct,dram_throughput_pct,sm_throughput_pct,mem_workload_pct,dram_bytes,cuda_core_flops,cuda_core_achieved_gflops,cuda_core_pct_fp32_peak,cuda_core_ai_flop_per_byte,hmma_insts,flop_rate_scope,stall_barrier,stall_branch_resolving,stall_dispatch_stall,stall_drain,stall_imc_miss,stall_lg_throttle,stall_long_scoreboard,stall_math_pipe_throttle,stall_membar,stall_mio_throttle,stall_misc,stall_no_instruction,stall_not_selected,stall_selected,stall_short_scoreboard,stall_sleeping,stall_tex_throttle,stall_wait
com-Amazon,Community,False,CSR_DIRECT,512,1,warm execute-only; plan built before NVTX range,1,True,"void csr_direct_kernel_coarsened_vec4<(int)4>(const int *, const int *, const float *, const float *, float *, int, int, int)",5602.528,0.0,82.17985,87.757962,8.025564,87.757962,4449627128.0,1896185856.0,338.4518303165999,0.9512417940320402,0.4261448884262556,0,CUDA-core counters; HMMA reported separately,0.0,0.184354,0.090617,0.007218,0.005839,0.112251,121.346061,0.064944,0.0,0.008356,2.9e-05,0.03553,0.071983,1.0,0.042839,0.0,0.0,1.804938
