dataset,category,synthetic,kernel,N,gpu,timing_regime,launch_id,is_primary,profiled_kernel,duration_us,tc_pipe_pct,achieved_occupancy_pct,dram_throughput_pct,sm_throughput_pct,mem_workload_pct,dram_bytes,cuda_core_flops,cuda_core_achieved_gflops,cuda_core_pct_fp32_peak,cuda_core_ai_flop_per_byte,hmma_insts,flop_rate_scope,stall_barrier,stall_branch_resolving,stall_dispatch_stall,stall_drain,stall_imc_miss,stall_lg_throttle,stall_long_scoreboard,stall_math_pipe_throttle,stall_membar,stall_mio_throttle,stall_misc,stall_no_instruction,stall_not_selected,stall_selected,stall_short_scoreboard,stall_sleeping,stall_tex_throttle,stall_wait
ca-HepTh,Dense Small,False,SEGMENT_HYBRID,512,1,warm execute-only; plan built before NVTX range,1,False,"<unnamed>::segment_hybrid_cuda_short_vec4_kernel(const int *, const float *, const float *, float *, const int *, const int *, const int *, int, int)",16.128,0.0,9.329135,25.063967,4.50359,25.063967,3410432.0,3112960.0,193.015873015873,0.5424841849799691,0.9127758594805585,0,CUDA-core counters; HMMA reported separately,0.0,0.023723,0.092223,0.01817,1.282492,0.001959,13.299053,0.031509,0.0,0.0,0.000427,0.078218,0.019414,1.0,0.055785,0.0,0.0,1.009781
ca-HepTh,Dense Small,False,SEGMENT_HYBRID,512,1,warm execute-only; plan built before NVTX range,2,True,"<unnamed>::segment_hybrid_cuda_residual_vec4_kernel(const int *, const float *, const float *, float *, const int *, const int *, const int *, int, int)",128.64,0.0,91.726881,90.722782,11.993974,90.722782,103676544.0,55156736.0,428.76815920398013,1.2050819539178756,0.5320078570520252,0,CUDA-core counters; HMMA reported separately,0.0,0.080183,0.212,0.172117,0.152179,0.032265,95.909059,0.156057,0.0,0.01423,0.003738,0.074795,0.199197,1.000018,0.208749,0.0,0.0,1.619923
