dataset,category,synthetic,kernel,N,gpu,timing_regime,launch_id,is_primary,profiled_kernel,duration_us,tc_pipe_pct,achieved_occupancy_pct,dram_throughput_pct,sm_throughput_pct,mem_workload_pct,dram_bytes,cuda_core_flops,cuda_core_achieved_gflops,cuda_core_pct_fp32_peak,cuda_core_ai_flop_per_byte,hmma_insts,flop_rate_scope,stall_barrier,stall_branch_resolving,stall_dispatch_stall,stall_drain,stall_imc_miss,stall_lg_throttle,stall_long_scoreboard,stall_math_pipe_throttle,stall_membar,stall_mio_throttle,stall_misc,stall_no_instruction,stall_not_selected,stall_selected,stall_short_scoreboard,stall_sleeping,stall_tex_throttle,stall_wait
Cora,Mixed/Irregular,False,TC_DIRECT,128,0,warm execute-only; plan built before NVTX range,1,False,"<unnamed>::ra_tc_direct_kernel(const int *, const int *, const int *, const int *, const unsigned short *, const float *, const int *, float *, int, int, int, int)",2.624,0.0,31.347488,0.035244,1.897986,1.022889,768.0,0.0,0.0,0.0,0.0,0,CUDA-core counters; HMMA reported separately,0.0,0.509179,0.03614,0.130575,39.566513,0.0,29.060554,0.083814,0.0,0.0,0.034698,2.507497,0.172626,1.000769,2.035707,0.0,0.0,4.089773
Cora,Mixed/Irregular,False,TC_DIRECT,128,0,warm execute-only; plan built before NVTX range,2,True,"<unnamed>::ra_tc_direct_fp32_kernel_vec4(const int *, const int *, const int *, const float *, const float *, const int *, float *, int, int, int)",31.328,0.0,39.203364,5.294563,2.935625,10.295121,1503744.0,2702336.0,86.2594484167518,0.24243802253162394,1.7970718420156622,0,CUDA-core counters; HMMA reported separately,0.0,0.187581,0.252298,0.122182,2.671362,0.021558,22.08834,0.439299,0.0,0.00036,0.001561,0.32876,0.680041,0.999993,0.168864,0.0,0.0,2.044028
